,researchExp,toeflScore,GRE_Total,CGPA,University
5667,0.0,105.0,310,8.075,University of Florida
5668,0.0,95.0,306,8.149999999999999,University of Florida
5669,0.0,111.0,322,6.5,University of Florida
5670,0.0,114.0,326,8.65,University of Florida
5671,0.0,115.0,321,8.725000000000001,University of Florida
5672,0.0,107.0,320,9.05,University of Florida
5673,0.0,105.0,315,8.475,University of Florida
5674,0.0,117.0,320,8.725000000000001,University of Florida
5675,0.0,103.0,319,8.4,University of Florida
5676,0.0,115.0,319,8.725000000000001,University of Florida
5677,0.0,102.0,322,8.0,University of Florida
5678,0.0,112.0,316,8.149999999999999,University of Florida
5679,0.0,112.0,315,9.85,University of Florida
5680,0.0,99.0,313,8.149999999999999,University of Florida
5681,0.0,107.0,316,7.675,University of Florida
5682,0.0,104.0,318,8.475,University of Florida
5683,0.0,114.0,317,8.4,University of Florida
5684,0.0,99.0,315,8.65,University of Florida
5685,0.0,117.0,325,8.875,University of Florida
5686,0.0,103.0,311,7.75,University of Florida
5687,0.0,113.0,334,8.8,University of Florida
5688,0.0,85.0,308,8.95,University of Florida
5689,0.0,105.0,314,8.8,University of Florida
5690,0.0,111.0,336,8.075,University of Florida
5691,0.0,111.0,316,8.55,University of Florida
5692,0.0,112.0,327,8.725000000000001,University of Florida
5693,0.0,105.0,320,8.95,University of Florida
5694,0.0,104.0,320,8.8,University of Florida
5695,0.0,100.0,322,8.0,University of Florida
5696,0.0,100.0,313,8.075,University of Florida
5697,0.0,109.0,322,7.125,University of Florida
5698,0.0,119.0,329,7.8500000000000005,University of Florida
5699,0.0,92.0,304,7.925,University of Florida
5700,0.0,115.0,326,8.95,University of Florida
5701,0.0,105.0,305,8.725000000000001,University of Florida
5702,0.0,114.0,317,8.475,University of Florida
5703,0.0,106.0,312,8.95,University of Florida
5704,0.0,98.0,319,7.6,University of Florida
5705,0.0,110.0,311,8.95,University of Florida
5706,0.0,99.0,318,9.350000000000001,University of Florida
5707,2.0,95.0,322,9.05,University of Florida
5708,0.0,118.0,317,8.8,University of Florida
5709,0.0,102.0,317,8.4,University of Florida
5710,0.0,111.0,322,8.25,University of Florida
5711,0.0,104.21251509054326,326,8.95,University of Florida
5712,0.0,115.0,318,7.925,University of Florida
5713,0.0,104.21251509054326,321,9.350000000000001,University of Florida
5714,0.0,113.0,316,8.65,University of Florida
5715,0.0,108.0,319,9.45,University of Florida
5716,0.0,94.0,315,8.075,University of Florida
5717,0.0,109.0,322,9.6,University of Florida
5718,0.0,106.0,320,8.325,University of Florida
5719,0.0,111.0,317,8.325,University of Florida
5720,0.0,108.0,308,7.75,University of Florida
5721,0.0,108.0,318,9.350000000000001,University of Florida
5722,0.0,91.0,310,7.0,University of Florida
5723,0.0,104.0,317,8.725000000000001,University of Florida
5724,0.0,104.21251509054326,318,8.55,University of Florida
5725,0.0,111.0,320,7.675,University of Florida
5726,0.0,104.21251509054326,272,7.75,University of Florida
5727,0.0,113.0,333,8.475,University of Florida
5728,0.0,104.21251509054326,316,7.675,University of Florida
5729,0.0,108.0,315,6.75,University of Florida
5730,0.0,110.0,324,8.4,University of Florida
5731,0.0,118.0,322,7.675,University of Florida
5732,48.0,105.0,314,8.8,University of Florida
5733,0.0,103.0,325,8.25,University of Florida
5734,36.0,111.0,317,8.0,University of Florida
5735,0.0,104.0,308,8.075,University of Florida
5736,0.0,109.0,326,8.075,University of Florida
5737,0.0,104.21251509054326,319,9.350000000000001,University of Florida
5738,0.0,104.0,317,8.875,University of Florida
5739,0.0,104.21251509054326,316,6.75,University of Florida
5740,0.0,116.0,329,8.8,University of Florida
5741,0.0,110.0,321,8.8,University of Florida
5742,0.0,105.0,311,9.200000000000001,University of Florida
5743,0.0,92.0,311,7.25,University of Florida
5744,0.0,8.0,308,6.75,University of Florida
5745,0.0,93.0,311,8.4,University of Florida
5746,0.0,100.0,317,8.475,University of Florida
5747,0.0,104.21251509054326,315,8.075,University of Florida
5748,0.0,113.0,322,8.8,University of Florida
5749,0.0,104.0,316,8.0,University of Florida
5750,0.0,104.21251509054326,323,6.75,University of Florida
5751,0.0,106.0,308,8.95,University of Florida
5752,0.0,104.0,321,8.149999999999999,University of Florida
5753,0.0,103.0,307,8.475,University of Florida
5754,0.0,99.0,319,8.325,University of Florida
5755,0.0,94.0,314,7.925,University of Florida
5756,10.0,110.0,329,7.25,University of Colorado at Boulder
5757,0.0,108.0,318,9.45,University of Colorado at Boulder
5758,0.0,113.0,324,7.8500000000000005,University of Colorado at Boulder
5759,0.0,111.0,315,9.05,University of Colorado at Boulder
5760,0.0,114.0,319,8.4,University of Colorado at Boulder
5761,0.0,93.0,313,6.875,University of Colorado at Boulder
5762,0.0,100.0,312,7.375,University of Colorado at Boulder
5763,0.0,98.0,317,8.8,University of Colorado at Boulder
5764,0.0,102.0,314,7.5,University of Colorado at Boulder
5765,0.0,101.0,308,8.149999999999999,University of Colorado at Boulder
5766,0.0,108.0,319,8.875,University of Colorado at Boulder
5767,0.0,104.21251509054326,314,7.75,University of Colorado at Boulder
5768,0.0,105.0,314,8.95,University of Colorado at Boulder
5769,0.0,104.21251509054326,310,8.075,University of Colorado at Boulder
5770,0.0,112.0,314,8.4,University of Colorado at Boulder
5771,0.0,105.0,311,8.95,University of Colorado at Boulder
5772,0.0,109.0,316,8.149999999999999,University of Colorado at Boulder
5773,0.0,110.0,318,8.0,University of Colorado at Boulder
5774,0.0,106.0,318,8.8,University of Colorado at Boulder
5775,0.0,101.0,316,8.725000000000001,University of Colorado at Boulder
5776,0.0,101.0,314,8.55,University of Colorado at Boulder
5777,0.0,104.0,315,7.75,University of Colorado at Boulder
5778,0.0,104.21251509054326,319,7.8500000000000005,University of Colorado at Boulder
5779,0.0,105.0,314,7.25,University of Colorado at Boulder
5780,0.0,104.21251509054326,315,8.0,University of Colorado at Boulder
5781,0.0,98.0,311,8.075,University of Colorado at Boulder
5782,0.0,115.0,329,8.475,University of Colorado at Boulder
5783,0.0,109.0,327,8.95,University of Colorado at Boulder
5784,0.0,111.0,318,8.8,University of Colorado at Boulder
5785,0.0,88.0,306,9.05,University of Colorado at Boulder
5786,0.0,112.0,320,9.200000000000001,University of Colorado at Boulder
5787,0.0,116.0,326,9.350000000000001,University of Colorado at Boulder
5788,0.0,105.0,326,8.325,University of Colorado at Boulder
5789,0.0,97.0,316,8.8,University of Colorado at Boulder
5790,0.0,102.0,311,8.075,University of Colorado at Boulder
5791,0.0,90.0,308,8.25,University of Colorado at Boulder
5792,0.0,8.0,305,9.6,University of Colorado at Boulder
5793,0.0,115.0,329,9.125,University of Colorado at Boulder
5794,0.0,109.0,318,8.25,University of Colorado at Boulder
5795,0.0,111.0,317,6.75,University of Colorado at Boulder
5796,0.0,110.0,315,7.125,University of Colorado at Boulder
5797,0.0,104.21251509054326,318,8.325,University of Colorado at Boulder
5798,0.0,112.0,314,9.05,University of Colorado at Boulder
5799,0.0,109.0,311,8.8,University of Colorado at Boulder
5800,0.0,104.0,322,8.4,University of Colorado at Boulder
5801,0.0,110.0,320,8.475,University of Colorado at Boulder
5802,0.0,112.0,331,8.4,University of Colorado at Boulder
5803,0.0,102.0,321,9.350000000000001,University of Colorado at Boulder
5804,0.0,112.0,316,8.4,University of Colorado at Boulder
5805,0.0,99.0,318,8.95,University of Colorado at Boulder
5806,0.0,106.0,311,8.325,University of Colorado at Boulder
5807,0.0,104.21251509054326,319,8.4,University of Colorado at Boulder
5808,0.0,112.0,331,8.325,University of Colorado at Boulder
5809,6.0,111.0,324,9.125,University of Colorado at Boulder
5810,0.0,115.0,310,8.25,University of Colorado at Boulder
5811,0.0,93.0,305,8.55,University of Colorado at Boulder
5812,0.0,104.21251509054326,306,9.125,University of Colorado at Boulder
5813,0.0,109.0,315,9.45,University of Colorado at Boulder
5814,0.0,102.0,317,8.25,University of Colorado at Boulder
5815,0.0,112.0,316,8.0,University of Colorado at Boulder
5816,0.0,98.0,309,9.200000000000001,University of Colorado at Boulder
5817,0.0,113.0,318,8.725000000000001,University of Colorado at Boulder
5818,0.0,117.0,319,8.4,University of Colorado at Boulder
5819,0.0,104.21251509054326,310,6.75,University of Colorado at Boulder
5820,0.0,94.0,306,8.725000000000001,University of Colorado at Boulder
5821,0.0,108.0,319,8.325,University of Colorado at Boulder
5822,0.0,107.0,315,8.149999999999999,University of Colorado at Boulder
5823,0.0,117.0,329,8.8,University of Colorado at Boulder
5824,0.0,104.21251509054326,321,8.475,University of Colorado at Boulder
5825,0.0,111.0,319,7.25,University of Colorado at Boulder
5826,6.0,104.0,314,8.149999999999999,University of Colorado at Boulder
5827,0.0,112.0,330,8.65,University of Colorado at Boulder
5828,0.0,92.0,306,8.725000000000001,University of Colorado at Boulder
5829,0.0,112.0,320,7.375,University of Colorado at Boulder
5830,0.0,101.0,319,8.65,University of Colorado at Boulder
5831,0.0,111.0,318,9.05,University of Colorado at Boulder
5832,0.0,110.0,313,8.725000000000001,University of Colorado at Boulder
5833,0.0,114.0,322,8.325,University of Colorado at Boulder
5834,0.0,107.0,321,8.725000000000001,University of Colorado at Boulder
5835,0.0,100.0,314,8.25,University of Colorado at Boulder
5836,0.0,105.0,322,8.325,University of Colorado at Boulder
5837,0.0,113.0,319,9.125,University of Colorado at Boulder
5838,0.0,91.0,306,9.200000000000001,University of Colorado at Boulder
5839,0.0,103.0,315,8.725000000000001,University of Colorado at Boulder
5840,0.0,119.0,327,8.075,University of Colorado at Boulder
5841,0.0,99.0,319,8.149999999999999,University of Colorado at Boulder
5842,0.0,111.0,323,8.8,University of Colorado at Boulder
5843,0.0,100.0,312,9.125,University of Colorado at Boulder
5844,0.0,101.0,311,9.200000000000001,University of Colorado at Boulder
5845,0.0,105.0,317,10.0,University of Colorado at Boulder
5846,0.0,104.21251509054326,312,9.05,University of Colorado at Boulder
5847,0.0,111.0,315,8.075,University of Colorado at Boulder
5848,0.0,104.21251509054326,318,7.75,University of Colorado at Boulder
5849,0.0,118.0,321,8.075,University of Colorado at Boulder
5850,0.0,103.0,312,8.475,University of Colorado at Boulder
5851,0.0,100.0,313,8.4,University of Colorado at Boulder
5852,0.0,108.0,315,9.925,University of Colorado at Boulder
5853,2.0,116.0,337,8.65,University of Colorado at Boulder
5854,0.0,105.0,318,7.0,University of Colorado at Boulder
5855,0.0,107.0,318,8.95,University of Colorado at Boulder
5856,0.0,104.21251509054326,314,8.875,University of Colorado at Boulder
5857,0.0,114.0,328,8.875,University of Colorado at Boulder
5858,0.0,104.0,308,8.725000000000001,University of Colorado at Boulder
5859,0.0,113.0,322,8.25,University of Colorado at Boulder
5860,0.0,100.0,317,8.475,University of Colorado at Boulder
5861,6.0,102.0,316,8.725000000000001,University of Colorado at Boulder
5862,0.0,109.0,322,8.075,University of Colorado at Boulder
5863,0.0,105.0,316,7.25,University of Cincinnati
5864,0.0,108.0,322,7.375,University of Cincinnati
5865,0.0,101.0,320,8.0,University of Cincinnati
5866,0.0,106.0,312,8.149999999999999,University of Cincinnati
5867,0.0,111.0,323,6.0,University of Cincinnati
5868,0.0,107.0,323,7.375,University of Cincinnati
5869,0.0,114.0,314,8.0,University of Cincinnati
5870,0.0,95.0,314,9.350000000000001,University of Cincinnati
5871,0.0,104.21251509054326,308,8.875,University of Cincinnati
5872,0.0,100.0,308,7.25,University of Cincinnati
5873,0.0,114.0,319,8.5,University of Cincinnati
5874,5.0,108.0,319,8.4,University of Cincinnati
5875,0.0,105.0,310,8.4,University of Cincinnati
5876,0.0,116.0,326,7.375,University of Cincinnati
5877,0.0,105.0,322,7.675,University of Cincinnati
5878,0.0,117.0,308,8.0,University of Cincinnati
5879,0.0,103.0,313,7.925,University of Cincinnati
5880,0.0,109.0,315,8.725000000000001,University of Cincinnati
5881,0.0,108.0,312,8.075,University of Cincinnati
5882,0.0,106.0,316,7.375,University of Cincinnati
5883,0.0,109.0,319,9.925,University of Cincinnati
5884,0.0,102.0,307,9.05,University of Cincinnati
5885,0.0,111.0,322,6.375,University of Cincinnati
5886,0.0,115.0,322,8.95,University of Cincinnati
5887,0.0,115.0,322,9.5,University of Cincinnati
5888,0.0,114.0,313,7.925,University of Cincinnati
5889,0.0,104.21251509054326,325,8.325,University of Cincinnati
5890,0.0,105.0,314,7.75,University of Cincinnati
5891,0.0,113.0,317,8.55,University of Cincinnati
5892,0.0,105.0,315,8.149999999999999,University of Cincinnati
5893,0.0,104.21251509054326,315,8.149999999999999,University of Cincinnati
5894,0.0,97.0,308,6.375,University of Cincinnati
5895,0.0,113.0,319,8.475,University of Cincinnati
5896,0.0,100.0,307,8.475,University of Cincinnati
5897,0.0,99.0,319,7.5,University of Cincinnati
5898,0.0,109.0,308,7.925,University of Cincinnati
5899,0.0,116.0,319,7.0,University of Cincinnati
5900,0.0,112.0,318,7.8500000000000005,University of Cincinnati
5901,0.0,116.0,327,8.075,University of Cincinnati
5902,0.0,103.0,316,9.75,University of Cincinnati
5903,0.0,103.0,316,7.675,University of Cincinnati
5904,0.0,113.0,308,7.8500000000000005,University of Cincinnati
5905,0.0,107.0,308,8.25,University of Cincinnati
5906,0.0,112.0,317,7.25,University of Cincinnati
5907,0.0,114.0,322,8.4,University of Cincinnati
5908,0.0,104.21251509054326,321,9.0,University of Cincinnati
5909,0.0,98.0,308,7.6,University of Cincinnati
5910,0.0,107.0,326,7.125,University of Cincinnati
5911,0.0,109.0,312,8.475,University of Cincinnati
5912,0.0,111.0,317,8.325,University of Cincinnati
5913,0.0,98.0,307,8.65,University of Cincinnati
5914,0.0,105.0,311,7.8500000000000005,University of Cincinnati
5915,0.0,103.0,315,8.4,University of Cincinnati
5916,0.0,106.0,316,8.075,University of Cincinnati
5917,0.0,109.0,314,8.725000000000001,University of Cincinnati
5918,0.0,107.0,313,6.125,University of Cincinnati
5919,0.0,110.0,308,8.0,University of Cincinnati
5920,0.0,104.21251509054326,322,8.55,University of Cincinnati
5921,0.0,111.0,308,8.725000000000001,University of Cincinnati
5922,0.0,107.0,316,8.475,University of Cincinnati
5923,0.0,102.0,313,7.25,University of Cincinnati
5924,0.0,113.0,316,8.075,University of Cincinnati
5925,0.0,111.0,317,8.725000000000001,University of Cincinnati
5926,0.0,111.0,318,7.6,University of Cincinnati
5927,0.0,103.0,312,7.5,University of Cincinnati
5928,0.0,110.0,314,8.25,University of Cincinnati
5929,0.0,94.0,315,8.325,University of Cincinnati
5930,0.0,108.0,316,7.925,University of Cincinnati
5931,0.0,102.0,326,8.4,University of Cincinnati
5932,0.0,106.0,316,8.25,University of Cincinnati
5933,0.0,105.0,321,8.475,University of Cincinnati
5934,0.0,104.21251509054326,315,8.95,University of Cincinnati
5935,0.0,113.0,317,8.875,University of Cincinnati
5936,0.0,110.0,312,9.125,University of Cincinnati
5937,0.0,104.0,317,8.25,University of Cincinnati
5938,0.0,109.0,308,9.125,University of Cincinnati
5939,0.0,104.21251509054326,315,7.675,University of Cincinnati
5940,0.0,107.0,316,8.0,University of Cincinnati
5941,0.0,105.0,311,8.95,University of Cincinnati
5942,0.0,110.0,323,6.75,University of Cincinnati
5943,0.0,103.0,322,8.4,University of Cincinnati
5944,0.0,111.0,308,7.75,University of Cincinnati
5945,0.0,106.0,313,8.725000000000001,University of Cincinnati
5946,0.0,108.0,314,7.6,University of Cincinnati
5947,0.0,110.0,318,8.0,University of Cincinnati
5948,0.0,105.0,313,7.925,University of Cincinnati
5949,0.0,113.0,317,8.4,University of Cincinnati
5950,0.0,111.0,316,8.875,University of Cincinnati
5951,0.0,113.0,319,6.75,University of Cincinnati
5952,0.0,104.21251509054326,314,8.25,University of Cincinnati
5953,0.0,108.0,312,8.725000000000001,University of Cincinnati
5954,0.0,110.0,308,8.25,University of Cincinnati
5955,0.0,104.21251509054326,320,8.25,University of Cincinnati
5956,0.0,103.0,314,8.149999999999999,University of Cincinnati
5957,0.0,104.21251509054326,317,7.6,University of Cincinnati
5958,0.0,110.0,317,7.8500000000000005,University of Cincinnati
5959,0.0,104.21251509054326,308,7.25,University of Cincinnati
5960,0.0,106.0,308,6.75,University of Cincinnati
5961,0.0,108.0,316,8.95,University of Cincinnati
5962,0.0,94.0,311,8.65,University of Cincinnati
5963,0.0,103.0,310,7.675,University of Cincinnati
5964,0.0,105.0,308,8.075,University of Cincinnati
5965,0.0,87.0,313,7.25,University of Cincinnati
5966,0.0,95.0,318,6.75,University of Cincinnati
